"ChIJNa0KLIRcW0gRyre_Pay-Ypg","Laurel Hill Colaiste FCJ, Sth Circular Rd, Limerick","Laurel Hill Colaiste FCJ","1","1","G","93.7","99.5",,"422","16.6",
"ChIJwUQIzYdcW0gRqdOyM7IGRHg","Laurel Hill Secondary School FCJ, Sth Circular Rd, Limerick","Laurel Hill Secondary School","62","67","G","64.5","89","0","625","16.4",
"ChIJzUObvYpxZ0gRMPxW8ZdHE28","Leixlip Community School, Leixlip, Co Kildare","Confey Community College Leixlip","231","152","M","45.5","82.3","386","317","14.3","CmRaAAAA82vXJKrY9dwm5c0XBVUBzfDEloKuZ8yLkl75Nh8FiUflh66fc8jgI6e_2vFvpC3InjK5VIbOzUt_fJ4OHeKEZmXIWY8zRosQOOLPDYK6ILAgParsBqPi0IL8_75TrUXlEhDlFxZKBkRuUEz6Oio93TtmGhQIfxaSWBZqS1jFNQkI0Ip0LyS3jg"
"ChIJiSqqZ00GZ0gRgMEAiPijJUU","Loreto Abbey Secondary School, Dalkey, Co Dublin","Loreto Abbey Dalkey","50","59","G","66.9","97","0","627","19.4","CmRaAAAAsX3wMO9ECLDjVEwW75A7T6_wTCuheCRnIAV7xnw5OiCVSgF0CAOF2I4wpa36jHMQ5C0kS7dtqcvRbOHP2DwPt4XxnhwEGiYCCwSgIvAGQ4viDS71-yUwW8DuLzBJlq0nEhCRBGb13hWJ8vcqzq0TWsOrGhQ8Nf4HrjBfSIicB-beCGOPcp2qcA"
"ChIJyyK4v-kNXkgRGlmVpNeSZLo","Loreto College, Cavan","Loreto College","91","111","G","60.9","83.2","0","700","16.2","CmRaAAAApBE4mNGj8AgSzoVIfTW4qnA2HMAXzAT8NXkboQAdEKRgn9QirretsU9nVDf2A7FI4bctyUI97XVQV1FiGM1uBTEQKk9Jm-876ZkSMPEwf9SoOuSa89SUEWvEB9lLEspdEhCtFF09jyBO0-zP7ZCdz84nGhQf540B01C4A1sIH7GJoEFqSU4Q4g"
"ChIJv1UijVgIZ0gRf9z4Ak38d_o","Loreto College, Foxrock, Dublin 18","Loreto College","31","27","G","71.5","99.4","0","561","17.7","CmRaAAAApBE4mNGj8AgSzoVIfTW4qnA2HMAXzAT8NXkboQAdEKRgn9QirretsU9nVDf2A7FI4bctyUI97XVQV1FiGM1uBTEQKk9Jm-876ZkSMPEwf9SoOuSa89SUEWvEB9lLEspdEhCtFF09jyBO0-zP7ZCdz84nGhQf540B01C4A1sIH7GJoEFqSU4Q4g"
"ChIJJzq70h7AXUgR5vFDsoc_xls","Loreto College, Mullingar, Co Westmeath","Loreto College","251","301","G","43.8","77.4","0","815","17.4","CmRaAAAApBE4mNGj8AgSzoVIfTW4qnA2HMAXzAT8NXkboQAdEKRgn9QirretsU9nVDf2A7FI4bctyUI97XVQV1FiGM1uBTEQKk9Jm-876ZkSMPEwf9SoOuSa89SUEWvEB9lLEspdEhCtFF09jyBO0-zP7ZCdz84nGhQf540B01C4A1sIH7GJoEFqSU4Q4g"
"ChIJjXO-8JgOZ0gR1KHY3XocqDU","Loreto College, St Stephen’s Green, Dublin 2","Loreto College, St. Stephen’s Green","10","12","G","82.7","97.3","0","573","20.3","CmRaAAAAguBc106-lK1WlUjxBBj38lVk-z8bRzOtVriOKvfeVJccFyNWB50WIdwQX0dEEGTU7fYy0hCqu3qGU9S3aZ7iwxrQJQpzQHL50KX5NQfU43n9bAB15vUe_D6WwBvuDTOIEhB8D2iS9GNuZvkKsnaEPx6_GhRa5RzNSZ-nDmNWK5wWjEFL4ziIMA"
"ChIJb7c6cfwQZ0gRbD3Dg1CD4Kw","Loreto College, Swords, Co Dublin","Loreto College","256","277","G","43.4","82.3","0","619","15.7","CmRaAAAApBE4mNGj8AgSzoVIfTW4qnA2HMAXzAT8NXkboQAdEKRgn9QirretsU9nVDf2A7FI4bctyUI97XVQV1FiGM1uBTEQKk9Jm-876ZkSMPEwf9SoOuSa89SUEWvEB9lLEspdEhCtFF09jyBO0-zP7ZCdz84nGhQf540B01C4A1sIH7GJoEFqSU4Q4g"
"ChIJReYuQGHyX0gREmB5CQmF1cc","Loreto Community School, Milford, Co Donegal","Loreto Community School","353","364","M","37.1","86.9","403","380","14.9","CmRaAAAAN0M3GW9Caoh3rmb0t56pUqfUY27moYhGOTKARsL4O8Id5JaGZ8YF2qB9BRPSGMmdnBRc28p3JGw7XQjg9B5EsBtaJF3otBtO7gVtvusdDbe1Au_a39I4K6SGkqZPKAkAEhCiLWUjTQuZyG02HkvmoLhWGhTCqY8rLjQvLWD7vR2SaBz7rgTmQA"
"ChIJ817zSMyUX0gRn9F6dTv9ttM","Loreto Convent Secondary School, Letterkenny, Co Donegal","Loreto Convent Letterkenny","212","156","G","47.2","83.9","0","951","15.5",
"ChIJb-JGxeoLZ0gR4ohS9ssu_Ic","Loreto High School, Rathfarnham, Dublin 14","Loreto High School Beaufort","23","19","G","76","100","0","637","19.2",
"ChIJ0-ZbYSgaZ0gRapzDD-dG4-E","Loreto Secondary School, Balbriggan, Co Dublin","Loreto Secondary School Balbriggan","199","174","G","48.6","80.5","0","1263","17.2",
"ChIJIfTF3WKoZ0gRwswpYthsGo0","Loreto Secondary School, Bray, Co Wicklow","Loreto Secondary School","191","198","G","49.3","81.7","0","831","16.4","CmRaAAAA5XLWa2onPnkAcWcQ249taVFjoclPJ5NH5IrcIWQcoFGJsVQp0Pepy3Unm89uyq9fgLOLJUGwI9CGhGTVoFwBxvH4rkXAH6WkfCpw1B6VXmyDACGt2_mRsi4e9QISZZ08EhDYd_AvxBHmF_SwEmCXK2yLGhTtmwEZU9zcput8PSvskOL3vbln5A"
"ChIJ71duch4uQ0gRjv6EI5Wf07Q","Loreto Secondary School, Clonmel, Co Tipperary","Loreto Secondary School","101","95","G","59.7","87.7","0","505","15.8","CmRaAAAA5XLWa2onPnkAcWcQ249taVFjoclPJ5NH5IrcIWQcoFGJsVQp0Pepy3Unm89uyq9fgLOLJUGwI9CGhGTVoFwBxvH4rkXAH6WkfCpw1B6VXmyDACGt2_mRsi4e9QISZZ08EhDYd_AvxBHmF_SwEmCXK2yLGhTtmwEZU9zcput8PSvskOL3vbln5A"
"ChIJjXHcAj9fQ0gRxPqrfEZ-qag","Loreto Secondary School, Fermoy, Co Cork","Loreto Secondary School","74","73","G","62.9","86","0","622","14.9","CmRaAAAA5XLWa2onPnkAcWcQ249taVFjoclPJ5NH5IrcIWQcoFGJsVQp0Pepy3Unm89uyq9fgLOLJUGwI9CGhGTVoFwBxvH4rkXAH6WkfCpw1B6VXmyDACGt2_mRsi4e9QISZZ08EhDYd_AvxBHmF_SwEmCXK2yLGhTtmwEZU9zcput8PSvskOL3vbln5A"
"ChIJ9wWO63A6XUgRljM8QXTe8aU","Loreto Secondary School, Granges Rd, Kilkenny","Loreto Secondary School","60","69","G","64.6","86.2","0","927","16.6","CmRaAAAA5XLWa2onPnkAcWcQ249taVFjoclPJ5NH5IrcIWQcoFGJsVQp0Pepy3Unm89uyq9fgLOLJUGwI9CGhGTVoFwBxvH4rkXAH6WkfCpw1B6VXmyDACGt2_mRsi4e9QISZZ08EhDYd_AvxBHmF_SwEmCXK2yLGhTtmwEZU9zcput8PSvskOL3vbln5A"
"ChIJywLK-1kbaEgRmcVzcARY5dc","Loreto Secondary School, Spawell Rd, Co Wexford","Loreto Secondary School","57","39","G","65.5","90.7","0","718","16.2","CmRaAAAA5XLWa2onPnkAcWcQ249taVFjoclPJ5NH5IrcIWQcoFGJsVQp0Pepy3Unm89uyq9fgLOLJUGwI9CGhGTVoFwBxvH4rkXAH6WkfCpw1B6VXmyDACGt2_mRsi4e9QISZZ08EhDYd_AvxBHmF_SwEmCXK2yLGhTtmwEZU9zcput8PSvskOL3vbln5A"
"ChIJ696ZlbNEZ0gRq38VSLkgvSY","Loreto Secondary School, St Michael’s, Navan, Co Meath","Loreto Secondary School","104","134","G","59.4","86.9","0","796","16.4","CmRaAAAA5XLWa2onPnkAcWcQ249taVFjoclPJ5NH5IrcIWQcoFGJsVQp0Pepy3Unm89uyq9fgLOLJUGwI9CGhGTVoFwBxvH4rkXAH6WkfCpw1B6VXmyDACGt2_mRsi4e9QISZZ08EhDYd_AvxBHmF_SwEmCXK2yLGhTtmwEZU9zcput8PSvskOL3vbln5A"
"ChIJ-2l4F1NyZ0gRTC4slxmLohE","Lucan Community College, Esker, Lucan, Co Dublin","Lucan Community College","172","184","M","51","81.1","478","397",,"CmRaAAAAWLc6VOdnEqOctU2oApv4RMlM1ckdtr0lfhAu25jJod1Fwwr_Kue4BkJVhVrC8FkzE7A8sbWPE9nTK4TslimVJtwKs0e_ieWTNAJilOYJFI_Ts6rh0hDOslP5cPmrHIGzEhDqvaav01JaA-HlD82dqSqmGhS0fsMnY5CyVU46KAlyRalQglflvw"
"ChIJmyv-zBP9XkgR3mLnYLjrBl0","Magh Ene College, Bundoran, Co Donegal","Magh Ene College","306","310","M","39.8","82.3","182","143",,"CmRaAAAAKRBjB1oZ-Gx0kiDZo2EKKb76xl897bEDXus5_an9LU-8KVuRPYi7U6R-dfXZb_gw5yIja6QtLpmRoVVJBqUA37-v9S3-fI_Mbf3HxAIbvJXM_RZjdZ1vKNvWPoAlqXKyEhBGVWbuqu3jJ44EqnHbJo54GhTJPunelP2K1CZmd_5z2wc4KIc2mg"
"ChIJ9044O44aZ0gR2UOBS1r-yJw","Malahide Community School, Malahide, Co Dublin","Malahide Community School","162","173","M","51.9","92.8","609","613","14.8","CmRaAAAAaiVDXYkTlhZ2AlgEVhRNhtrPonOS08uVrRFpTrsnApl4548u3ewXW6uI9DrSpY91trqmMv9pxG0Yt9T925rYmzrQ1lpOUt1wiHKcuQAAzPjJ0TR5-pReUCEpv2k0AVuzEhD22u1yKSJySYiUVWOSaFhGGhRPYEkD21ZR6BeLAIEePHgEo37rnA"
"ChIJOcXrR4wPZ0gRtJmGoEsaB5E","Manor House, Raheny, Dublin 5","Manor House School","239","204","G","44.9","74.1","0","773","15.8",
"ChIJM1dgy60BRUgRAivll7NlPDY","Maria Immaculata Community College, Dunmanway, Co Cork","Maria Immaculata Community College","357","351","M","36.7","73.5","249","241",,
"ChIJqf3lHAxJXEgRHLSe3omzeqA","Marist College, Athlone, Co Westmeath","Marist College","156","167","B","52.4","94.4","537","0","15.6",
"ChIJUZ6bTgKoW0gRCVNhUPtb0fs","Mary Immaculate Secondary School, Lisdoonvarna, Co Clare","Mary Immaculate Secondary School","248","182","M","44","86","114","120","12.7","CmRaAAAAce9Xw49bN39D70QhRuN785-DoM12kNluF2q9r21rcNCic3DKnoB5BL25iLiMwDcnlT1CIKhEThyhGt1_0fZUFpw4sCxXxG0s_rKFf4ohQ6sL9dDxLT6BMbVCF69dD46XEhA-qy36B46O6RhpClQdfBdmGhSQKj0cZxl_hz8UzwQPFcL0l3yRUw"
"ChIJHes9v0YOZ0gRVi-0ty5whoQ","Maryfield College, Drumcondra, Dublin 9","Maryfield College","146","151","G","53.3","93.5","0","672","16.7","CmRaAAAAO-MeUkGaOxovbZobFIuPPOU3QVzIYDIhIawZSMpblS8NF_l8QrBD6HsPP6icjvHZ2KCPoh8e2Z2998XzON2MjA4vZs4QAoSLq6RGMJrfGZGR5uW9Joiq20VdYaUGO-7nEhBLYveqCDAyUpxhCM3z-CfTGhSWjq0xn9xFq4nouwmUBELBrbkMAw"
"ChIJ6xfK0uNvZ0gR7Wd-Rs_UlwA","Maynooth Community College, Maynooth, Co Kildare","Coláiste Pobail Mhá Nuad | Maynooth Community College","75","84","M","62.9","85","583","568",,"CmRaAAAAJUdeK-yLjyyJP1oyn0oshIzAF3aPVetFFUmSYn3lAI5FWVSCeQMD9oFWoCBBrUbu97Sp-yuwSV3-XbzmuwucmlMeDVToZsZk18olMe0gnpswf1GIxG2KdUcG9JVxULpkEhCfVBWb_jHac8Y3V_GC-PqIGhQmupkolyL-gNlYOCli86-XFoI8xg"
"ChIJYyUvNIu6XUgRdsvmKoxVH6s","Mean Scoil an Chlochair, Kilbeggan, Co Westmeath","Scoil an Chlochair","337","380","M","38.4","83.7","263","259","13.5",
"ChIJ8UD2_J7TXUgRtIMu5rB25ng","Mean Scoil Mhuire, Longford","Mean Scoil Mhuire","105","129","G","59.3","91","0","546","14.5","CmRaAAAArwDmMU5Jp4DXqpekSTHwO83rGgub2EvCIOGsyThDeWmOFipX8VushRAF7SpCa9pN9RSSzTX9I6o_ElZN1oeuHPDpNtyOVeQAsbPD3tQ7N1aYof77GKYcUjJQJq4cOqPiEhA1a_X-kPXIXO-aY0XcfsDPGhTwx-opaWqXEakAaNSy70HBhwG4KA"
"ChIJp9gLfAQuRUgRyqPyYPMfLug","Mean Scoil Naomh loseph, Castleisland, Co Kerry","Presentation Secondary School Castleisland","160","229","G","52","88.9","0","197","13.2",
"ChIJd26JFRZTRUgRfa7jGuNMIxs","Mean Scoil Nua an Leith Triuigh, Castlegregory, Co Kerry","Mean Scoil Nua an Leith Triuigh","315","202","M","39.4","84.8","75","62","10.4",
"ChIJFeld6QMBaEgRNtHv5QvmPpQ","Meanscoil Gharman, Enniscorthy, Co Wexford","Meanscoil Gharman","148","117","M","53.3","80.7","96","111","14.3","CmRaAAAATO548kQK9HoUi65WW1VNrXhT85LrsEaDeMyjj3SZg658KGzQyuHahM1UN1ntO7HAqlxkm1llF7riDJRW5Og4J0P8YIglHVllotx-kum6Bpr5xwFBpPjzQ6W6UYOFlqnEEhCQfw50dSk_-soVMcwQfGxCGhSbgHK1qGdJ2dBnmBc9ejWgymIy4A"
"ChIJX8eWS714Z0gRmCl0PUrR60w","Meanscoil lognaid Ris, Naas, Co Kildare","Meánscoil Iognáid Rís","201","217","B","48.2","85.5","1001","0","15.9","CmRaAAAA8TnQxHzyWnjtaYsBvz00BLxIcS2sTA38bQdL9lShAcgFUcdE-_Bwy_GhW1jSOZvF2mecZ0jH2MvyR4VYv8lOaIqqQgzv8svNdwLm1oh5Smt_evLz1u6-0sdOxs0-3ZpHEhCuDPuxZCn75Bpz0QPy-e6MGhQFHtPqtONoiW5eNCb4BjrWOX1ZHg"
"ChIJyXlvGXY6XUgRJlLRVahzwEE","Meanscoil na mBraithre Criostai, James St, Kilkenny","Mean Scoil na mBraithre Criostai","177","262","B","50.3","84.5","674","0","15.1",
"ChIJF-4VLnYGW0gR8I7iv139Lus","Meanscoil Na mBraithre, Ennistymon, Co Clare","CBS Secondary School, Ennistymon","102","88","B","59.5","89.7","221","0","13.9",
"ChIJM2hkHAYuRUgRc6guH4E7XoM","Meanscoil Phadraig Naofa, Castleisland, Co Kerry","Colaiste Phadraig Naofa","215","124","B","47.1","72.5","195","0","13.2",
"ChIJ7zuGPpEZQ0gRUO0udrIpBGc","Meanscoil San Nioclas, Rinn 0 gCuanach, Co Waterford (G)","Meánscoil san Nioclás","203","228","M","48.2","70.4","60","86",,"CmRaAAAACf83z5-Pwx0VjRGUTz6JOaDpwrjmLag_8r1ynlzKJkOBG1DWZLmLpknUBr-5tPdDAv2kQxnQgDPGq6yuWUkdf0vJpP3gPjFpNSQ54Qb8d-HKc6uO2ZwPSmnkJeBVQ3fdEhApttjSLR7CUs8TYcbSZxQBGhQpMA3WEsr8DaONR80f2bdB6br1TQ"
"ChIJ33V7X7XpXkgRYy9pL31stis","Mercy College, Sligo","Mercy College","301","335","G","40.3","73.5","0","356","11.7","CmRaAAAAD0tgwuG24INamG1SbHlNcrdQCQc9GQyCpyT15QnH4YvJZbC5v22exDr3P4kgAekG_PJhlWqLy_7G6vF998rtxcL1azrAh1vjp-BDS4jIArrdxw7pDD1LwGa5KJZ90ZzSEhATvenewfpccalTqFn5qUWrGhTfEXg5THRcxv7V051B0rxKovRRkg"
"ChIJ2SQAQ62HXEgRnCHbugPx6CA","Mercy College, Woodford, Co Galway","Mercy College","263",,"M","42.8","78.7","65","73","8.4","CmRaAAAAD0tgwuG24INamG1SbHlNcrdQCQc9GQyCpyT15QnH4YvJZbC5v22exDr3P4kgAekG_PJhlWqLy_7G6vF998rtxcL1azrAh1vjp-BDS4jIArrdxw7pDD1LwGa5KJZ90ZzSEhATvenewfpccalTqFn5qUWrGhTfEXg5THRcxv7V051B0rxKovRRkg"
"ChIJHb9CqHvLXUgR2pIq5cMRp9I","Mercy Secondary School, Ballymahon, Co Longford","Mercy Secondary School","340","249","M","38.1","75.8","297","323","15.5",
"ChIJzQePNF8MZ0gRyD1ql9OBQQc","Mercy Secondary School, Inchicore, Dublin 8","Mercy Secondary School","236","361","G","45.1","54.9","0","170","10.4",
"ChIJ-QvDkaFKRUgRrHUmTPlPJqc","Mercy Secondary School, Tralee, Co Kerry","Mercy Mounthawk Secondary School","187","208","M","49.7","86","594","639","15.2",
"ChIJnXiGRy5jQ0gRKVIyBTydaGs","Midleton College, Midleton, Co Cork (B)","Midleton College","123","82","M","55.9","82.1","233","184","15.9","CmRaAAAAYVhyxqJ7XIoDxdld0WQr51JV-uiRAhhEPhXjbWodOuaNyw8RT00Jmh7r9PCzJX6imyyDdbXVDTFoJ4TCZz6W8NeUEQw31QX8bPmMvLD1pYCl-6v4zZ_PnZWJlcIH2G89EhBr77kmkcHWzbFROqE_svEHGhTMFc7EbzURTIVMM4D2FrHLuZDGfQ"
"ChIJc4l_sCncREgREysRMu6falg","Millstreet Community School, Millstreet, Co Cork","Millstreet Community School","287","265","M","41","88.4","139","157","13.9",
"ChIJ0Q8EmWOzXUgRctAmFki05Hg","Moate Community School, Church St, Co Westmeath","Moate Community School","394","337","M","34.2","81.4","420","429","10.3",
"ChIJB3ilbtF9XkgRlou7TPYDfcY","Mohill Community College, Co Leitrim","Mohill Community College","165","192","M","51.7","81.2","155","212",,"CmRaAAAACfn9dZ-5jC9fME-V-Ka3glfkC_1V60Xqlc9fxORbaQ-oRJNblv33KrmbcqSzbShV-4NdLlJU0qn30-ogHrhb2IHPmr2YT98VyFaqUBfMxteWPr9ua8r5JvxHWV4oUiH-EhD-uoBWhhcvvqaCNaBGypI1GhSeUQZrA4MGRwUgSj294I-V7b7AgA"
"ChIJrasl9JqnYEgRRNrUhilh-7Q","Monaghan Collegiate School, Corlatt, Monaghan","Monaghan Collegiate School","383",,"M","35","70.7","130","126","15.8","CmRaAAAAVJ6_zcoGHkvy2k65rYSBC2xCq_-qphD-w5PGWhW_aw_EZHGrrM46wxLy9hlVv5_NAcZRJOcDextmjoP3btxrLqF-s8XwP8tugoVn1Q6Y--3RmkRaxMCGodA2LzD1L79xEhCN2eTyKzJ6JaJNQIq5ip8ZGhRsCYbR51GaIT8B3pY40q2pvO-qog"
"ChIJbTfkYXkWW0gR2fGykkibNxA","Mount Anville Secondary School, Goatstown, Dublin 14","Mount Anville Secondary School","13","9","G","80.3","99.9","0","662","20.8",
"ChIJBzRSF_CRREgRSEHlwVm4XKQ","Mount Mercy College, Model Farm Rd, Cork","Mount Mercy College","20","21","G","76.8","95.5","0","833","16.9",
"ChIJ1X9-8iINZ0gR7AigGVmqJV4","Mount Sackville Secondary School, Chapelizod, Dublin 20","Mount Sackville Secondary School","19","31","G","76.9","96.5","0","654","20.8","CmRaAAAAiiXUbMh47LaN8Zi_I2BJ0yrkox7ynImWwbPlAh-tyOUB31dUqUC7XM48rqvcTMT6Y8yxZwgmwhWYoLaGl6mR0Bkso7_6mLTeu2NSq7ikDx4CS7ttVIbeR8s81d0_nQ80EhDNthJ5Vknixab1HmtQm7eXGhSnL08jbbqUAaEMY4Eme2D6orbDOQ"
"ChIJFVQUWm79W0gRvQ4d_bTqJZE","Mount St Michael, Claremorris, Co Mayo","Mount Saint Michael","120","107","G","56.6","82.8","0","465","15.3",
"ChIJM9lUOFNTREgRBu1XPMF6BT0","Mount St Michael, Rosscarbery, Co Cork","Mount Saint Michael’s Secondary School","182","264","M","50","83.4","203","170","12.5","CmRaAAAAe_tVF-QFElqGXH4swxUMm5VEuYAHOtlRUTF39nd0zKyxpYNZO4qMOhEr9aOO7d4E_Yv3d6XD223wp9ymLMQkdqm_R_3g5BGgtnNsSD00d7smRa6J4Nl7hCfyGAoUv0CrEhDQ8AceoefKyN6IkvYs6iv5GhQDLxHELuUNFBZWqScDP06Uld3lNw"
"ChIJf41O4k0OZ0gR4JrV1ImtDfs","Mount Temple Comprehensive School, Clontarf, Dublin 3","Mount Temple Comprehensive School","150","214","M","53.1","84.9","454","442","14.8","CmRaAAAAN4UNnZuKoNGKcpr8miqJqeO2GglQqNS2NpbrHXda7KMu8uXWeQYphtc1INHFZeULOI7ZAgD-7CVeK_JoT68Jn_pJtPqLbKb2H0mFb2kLwtLmgFjf6WFmTmyAAPeGfy2sEhDi-qmIgDy9bo55Lp_W13dpGhTmHAY9LtoOBe8COik-MZieI68XMg"
"ChIJg9cjbtgEXUgRKWiqdY5Myaw","Mountrath Community School, Co Laois","Mountrath Community School","218","242","M","46.5","78.4","396","383","15.1","CmRaAAAAvf5W7oe4Ohf_9z7FRdOdENThmmuV45K8YJ04J1pplUjgEUngt8nWsneJ-glcKOaFLl2zpnyL4-yTi83Rt8YIDGn71tC-A2Ak4So4uHMhNCWNXC5oYjKBHmLnugSMZVUjEhBG3gIEdDxeaLIjrqNXrADYGhSTyQdNJfEhc31nEv9pGkEutOGLoA"
"ChIJXa4Sy7AOZ0gRJLi1wQFCeGM","Muckross Park College, Donnybrook, Dublin 4","Muckross Park College","44","38","G","68.4","97.6","0","712","16.1","CmRaAAAA73thcJKQz3snI51QtwSANm-zROM0ueP0pi7SRWzAExQ_6p587FqvNA_ITkSEKAcWmJj1ANyfVcRn_3LDZWLCxIjzRxZ-CHlXpIYGwgvg1ciG_7VfJilddd7K9PYCCwzBEhA3FDe10ejtYjKxYzi4TpUbGhT5zknlmiiRDyVBmkMvKf61-Myx3Q"
"ChIJcdae9vx_XUgROK13eKIlnLg","Newbridge College, Newbridge, Co Kildare","Newbridge College","45","37","M","68.1","97.7","446","436","19.5","CmRaAAAAmoPA9-g75hxkpJZp01cyiyLa3WzuU5JqLGZokUNfzcPfKQs61hKHInbj8udMdimDiu93Sahuc_TRJNUTU9sXprwRQHbsucIIQ08BIuj08Q8M0CIXn6wqS_Lm30lQxM-GEhDi-KiJp99MA4kNh0vjeTmYGhR4sBIkEod-W7EWsysELnLmiX6smA"
"ChIJn3rZp-wIZ0gRDC17B3XLZkw","Newpark Comprehensive School, Blackrock, Co Dublin","Newpark Comprehensive School","300","383","M","40.4","74.7","439","409","11.8","CmRaAAAAndFC-_Rntdo_KW0yxuX8p_xbf2tGPntmO6fqrncy2avFpO_FgfmtN4f52ToR4e0CBHoc1sw-2mejX74cZWyW0MMczFaSTpolAzMFdbusypGilD9dY2I48lAiHLT2bfavEhBHy4FunU7W9UrHTQmkh84uGhScZy4OVGAtjHG6TGuEKSCMpCQhGA"
"ChIJyzzab6yhXEgRLKseTdFHc7M","Newport College, Newport, Co Tipperary","Newport College","377",,"M","35.3","70.5","73","66",,
"ChIJlYJ0y6LGQkgRuiQm--r_HQE","Newtown School, Waterford (B)","Newtown School","309","212","M","39.7","67.8","182","190","12.9","CmRaAAAA4x4BGuAdtL7Rpir7mlutwjdHkAwVCKwcXQ71cEnVrIRv6vZMGvGqFz_poT__BfPPvBMFzWmtGDWLtgdh540PX11BMBiarClQe5CmhwqSnUXytNCRXR7U2cDK5bfNqiNdEhBQCTTAHcMGdAJg-P_dDXnLGhTV4JyBtvTBFD8lz2fUl17zsMVlrQ"
"ChIJBajETeQLZ0gRZHwHNyFFXWc","Notre Dame, Dundrum, Dublin 14","Notre Dame School","88","87","G","61.2","95.1","0","128","12.5","CmRaAAAA12ZdKwa4SL6x29ICIuNb4Wt7IX6lb9tFuikwaYiEKbM7ZoxeGEzav9OHm24iskkGQXVDnOWDI-OxCMovDqdPAXXp7-z9YSqbKqtn8lD5yngPUHiKl0atijjcqH7pnUPFEhAf19QvWfuURdNbWn7tLDRUGhR2hfMl-eAmBvIvluzmTDimD1ONVg"
"ChIJyVhLCB8JZ0gRci3lk7cDeFQ","Oatlands College, Stillorgan, Co Dublin","Oatlands College","225","195","B","45.7","88.4","547","0","14.2","CmRaAAAA1MCwEXTRajB-YOBZqdhF3KosMZa28lUiRrrkk8JS5rNQl83gbLlRxdBPjInU7KoYIXE-cAyjBCQACwrSBA1mMlZdLmkdhYzLm6FvA4ama5IEDY5Eanlzj3wfWWkZwvaQEhDYyuNaGai7OADwWkVcDgNwGhQ3ouCt9mEF6F6Xy8iKIRcGe-bNfw"
"ChIJZaODc7y2QkgRtBof3OacmKY","Our Lady of Lourdes Secondary School, New Ross, Co Wexford","Our Lady Of Lourdes Secondary School","207","140","G","47.5","83.5","0","384","16","CmRZAAAAdJzX0komfCgS3iLb_Zh53rh3xLuzmQ7uZ6miknPNP9pw7TVj54iIalYIGfs-6h70IzFQOY2YqR6qsPGR9PEdWQMWNjwqAYwnFEtwWjNjyabvYeGMfn4KSLfx_ug_ySOlEhBwM4pG7uR0jokrkrE6i549GhSyqGL5ZDjPNw9yQdKuda4bteotAA"
"ChIJzy9NyQ1JXEgRIui3K80I5WE","Our Lady’s Bower, Athlone, Co Westmeath","Our Lady’s Bower Secondary School","42","47","G","68.6","97","0","692","14.9","CmRaAAAA8rc7BZnxF4Gu6VyI7Z0ZISVUXDRoippUumgIzu6QfRd0sAtwQUmNBpiPGMeNFa8b_LtauuAetn-xJE4Izc1aHL5uEHE3C_qW-n9CUVUj-HmofunDJY3WDOjY53WiQ_apEhBlDUGRon41MJDXDBRyiOllGhSusLNWENxAm4DFUMvlLU6h5_50Fw"
"ChIJ2WxwiT86Z0gRxDuWSeg-ZCE","Our Lady’s College, Drogheda, Co Louth","Our Lady’s College","181","200","G","50","86.2","0","954","16.2",
"ChIJz7rT_kYJZ0gR6E1jNbpM8lU","Our Lady’s Grove, Goatstown Rd, Dublin 14","Our Lady’s Grove Primary School","264","292","G","42.6","87.5","0","331","14.5",
"ChIJxbjr1ZELZ0gRzCsIoxUOgsQ","Our Lady’s School, Terenure, Dublin 6W","Our Ladys School","122","115","G","55.9","91.8","0","760","15.9",
"ChIJteRW3mioWUgRLq14OsVYdns","Our Lady’s Secondary School, Belmullet, Co Mayo","Our Lady’s Secondary School","252","266","M","43.6","72.3","124","137","11.5",
"ChIJN2HkjgC7YEgR6VJoLG90lEE","Our Lady’s Secondary School, Castleblayney, Co Monaghan","Our Ladys Secondary School","179","205","M","50.1","90.7","318","372","13.5","CmRaAAAAjy5zMpuEs5Sls0la3VVmhiKHGXB5R2oC5KYRkgG7Ijj7jOOdi_H5LF721HL2pBTNUCxHQ_0Av7fKXsAC35G32IoMloe0OeMGP7yIEbF_zOGAoI32Yqm-jAtVI-z6mnymEhCgSIFqO35OPy1e0ownE_AbGhQId0wyab99woOYWhlsSCYaKj7UeA"
"ChIJ9USprhvoXEgRXp0xAEd8Vg0","Our Lady’s Secondary School, Templemore, Co Tipperary","Our Ladys Secondary School","279","302","M","42","75.9","314","255","14.1","CmRaAAAAjy5zMpuEs5Sls0la3VVmhiKHGXB5R2oC5KYRkgG7Ijj7jOOdi_H5LF721HL2pBTNUCxHQ_0Av7fKXsAC35G32IoMloe0OeMGP7yIEbF_zOGAoI32Yqm-jAtVI-z6mnymEhCgSIFqO35OPy1e0ownE_AbGhQId0wyab99woOYWhlsSCYaKj7UeA"
"ChIJ4YP25le5REgRw5ouctqSSWo","Patrician Academy, Mallow, Co Cork","Patrician Academy","190","178","B","49.3","83.9","465","0","14.1",
"ChIJ1ckK7SWyYEgRi-2L4VTYMJw","Patrician High School, Carrickmacross, Co Monaghan","Patrician High School","234","280","B","45.3","90.5","561","0","16.5",
