,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ChIJjXHcAj9fQ0gRTMIMfsxjtc0","62260C","St Colmans College","stcolmanscollege.com","Mainistir Fhearmuí","Co Chorcai",,,"Mainistir Fhearmuí, Co Chorcai","Cork","P61A563","2531930","stcolmansfermoy@eircom.net","MRS. VERONICA MARTHA O'DONOGHUE","N","Boys","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","0","461","461","52.1372","-8.27904","CmRaAAAA8Rrx871K0wY917qTfN_UqlsR0pdYiQRqYVarCqEzCXcA_7vvZW_LxQ5Iyy93RMGLQX3Rotnjs9ll-fzFcNwuRywLoRE6EFr9X6llp7X3saqKy_uZiD-brOjgFEF3HuoiEhARg7t9yF8MKpV30apumzzDGhQRq53j6b4fWJ6N8cm-uqzbw01jTw","CmRaAAAAQ9Qjgv_zDoiW-UoRsW450LlRmFQ2rBOLMlTBBJYSet5SyDnKkwCJbG_psBhRy9ACoPALnkoyfrs91JWBUXaIeziEuCGeFiHiD-mv-Ijr_v8A0MEAVqAImroV04CDEDMlEhCI8o-GAB_ayHmKTI2KbfBGGhTHz0HKBeXMcecC1G27bZOubCi2-g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJjXHcAj9fQ0gRxPqrfEZ-qag","62270F","Loreto Secondary School","loretofermoy.ie","Fermoy","Co Cork",,,"Fermoy, Co Cork","Cork","P61HA21","2532124","principal@loretofermoy.ie","MRS. MARIE RING","N","Girls","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","606","0","606","52.1359","-8.2773","CmRaAAAA8fVtTPhkptBAynT2pk9wCABOoqlgljsKZ1o9qDPvy2qPLUCCFi-ipqFeiNLn-Gdqt8LaeZWWxnWKhy_hC9fO0ZMcoVZaLlEOws9pAvtpXrxICu2erzZIFsfsK5MS6iFtEhClhxoeWFROlNa8FevLI_TTGhSnSjGagYDsO6ib9liPkELRshDRSw","CmRaAAAAphIkivwTsqe6jtdafes4yBGtvHMMd8GHcm2_kBj5MKjg52Xi3MRnPU02svZnwqSpl7RWLOi9Ndfi6VKPaBQGirIZSk73ONNCf70e6ckhB7OETIoRg0arMiP9cvnMEyWpEhAlK6PCeN4IlCx9ll2xIPzVGhSSL7QfU6OzYsOSBspPnqtdzVNuyQ","CmRaAAAAbO-SBbW7sduWYb3Phlx9WFW2gdHdcaFNuBy07NnabUzHg3amghdpBZQpnQzES042M4t_7Bq2eJ2K73-fPievQSQM4zY6pS5nQls0_94xLTArOSPCXWxpfeidkATFumBzEhDNKFg-TDSHpbvN8bgmtx8CGhQj9DsjG-LreTcZ1xAw6dDDZ5txfg","CmRaAAAATjGFPTd6x53bv8KiYPeK-7CVpiy1oSHFTNrQ-AvpYlvPXXTIemqWdDPTmv2SXG7nEDKrRs7PCyhVb6JSgCaNSj0YpJkjG_hkf-f3fyX5qg5U_O7BscF54DCvs61LeMnaEhBvTv9FjDjumJt9_D72tGhcGhRGRjnsKRymD8xKlT6_TUsaPis5HQ","CmRaAAAAlRaqWy1DTSJzOdlGYbcvB94e24CCCq5GLKjq_z8_OgGcLJpoCjxbKPbGOGb4T5h3ubbdLPbeUxsIwbO4wZC7gWZO9KBxYQP959mZV07E1jL6El4UToSI4hj6XpJ6T-I4EhCk_IPuy0RjucN_xmDfjwj3GhRi66gACzFCttVRxZKGQ2d2UDZWnA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"ChIJjXO-8JgOZ0gR1KHY3XocqDU","60820E","Loreto College, St. Stephen’s Green","loretothegreen.ie","53 St Stephens Green","Dublin 2",,,"53 St Stephens Green, Dublin 2","Dublin","D02XE79","16618179","info@loretothegreen.ie","MS. JACQUELINE DEMPSEY","N","Girls","Day","No subjects taught through Irish","N","Y","CATHOLIC","Open","576","0","576","53.3368","-6.25635","CmRaAAAARqysr_3hHvGghyJDLyMxieZKbwdAQ5Z8vgX4l4YTGYAeoDNNSf4egnt2DL1UwO_Trnko0Yx3DaPg6t-G_LHPserRtB3PdzPSowjzQ1L0PkLEsLghXK8VZ7xZTjktMlelEhB9etNj5N69_-69uzSRhUP0GhSwlkg_M063M1dujO-21Lb4X-HWVA","CmRaAAAAFwSZhlGITqwsiD7vxPNfk1blHEiftuVFlHL-1Hiy0FVDu086r6wH0HfiODQZjThGHXerx0NrJKcETUnjwuxPLJif3zU_SbGwDy8Qsp1VUJ5hEfcyyOsDyDwaFMiC6t3VEhDlD8V9jAiffMywanSiZw7yGhRbKMDdI8CTJbiAXA8gD7zl1mubfw","CmRaAAAAUAx3UhpBx4u6ih6UTDmbAOkMQGx4DcSINlgObRYzUT0tbrEbcziZHCbxcvVaxHqIl4dwB3xbmV8xxPT1UhkdkA3Q9U0vsgud6EwEwSiu00gVSCfv18rdLoQDYOAneJmfEhC6xtnlTx_F7odUJuyzS2sIGhR_G_v7ki6ISXxowpBPU7PBtlrl1Q","CmRaAAAAJ2ds6g2QaS23Axsf3rY1iZhUH5bVaxWf-F7eMTgQLGvRtDjUhaQYL-MSMpJcgFf3o7YrXNemEXX0RA0YWgp8ozpau-86ojQDJjXL1t0ZzMhYcmOmXpWeiH5oAydqOHQlEhCA9hudkVUG_6OPJ9YtzwuuGhQbwaJptHlVW8CWLxZsz5tB_u6YXA","CmRaAAAAnxxNxDZ6yd88E0EbtJoPHpIoOGBQ416c5NJ_R-bY7Y8h3hjxW_mtghE8e2PlVizvh_hZxT8UD65-fpeik2tT_Sk0oamlhsWs7lMEvEWxkrLaOOBXOSG8p6oCJaTSaHysEhBr_PWkGj_1gBic-Qa-LOX9GhSe44BYm9xCTLuy1DAdluGcAgZFAg",,"The CSO Open Data Award","An Analysis of the Housing Shortage in Ireland using Agent-Based Modelling","Social and Behavioural Sciences","Claire Gregg","UCD College of Social Sciences & Law Award","Let Science Influence The Voting Age","Social and Behavioural Sciences","Susie Gill, Sarah Kelly, Adrianne Ward","Runner up individual","An Analysis of the Housing Shortage in Ireland using Agent-Based Modelling","Social and Behavioural Sciences","Claire Gregg","3rd place Senior individual","An Extroverted Education? A Study of Personality-Based Bias in the Classroom","Social & Behavioural Sciences","Hana Gallagher","BT Qualified Projects","Picture This: A study testing visual memory, comparing teens, adults and their environments","Biological and Ecological","Margot Moore, Isabelle Kiely, Leah Clancy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11"
"ChIJjXp1bVJxX0gRSOK8QlwODms","91407T","Rosses Community School","sanctamaria.ie","Dungloe","Co. Donegal",,,"Dungloe, Co. Donegal","Donegal","F94NX79","749521122","jgorman@rossescommunityschool.ie","MR. JOHN GORMAN","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","171","235","406","54.9495","-8.35169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJJXYia4YNZ0gR9bbiEPgvHnY","68181N","New Cross College","-","Cappagh","Finglas","Dublin  11",,"Cappagh, Finglas, Dublin 11","Dublin","D11NC56",,"admin@newcross.ie","MR. DEREK LYNCH","Y","Mixed","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","86","124","210","53.392","-6.32316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"ChIJjyxdtMyYYEgR9UVhZztvca0","76091I","Coláiste Oiriall","oiriall.ie","Knockaconny",,,"Monaghan","Knockaconny, Monaghan","Monaghan","H18W897","4772344","eolas@oiriall.ie ","Mr Brendan O’Dufaigh ","NA","Mixed","NA","No subjects taught through Irish","N","N","CATHOLIC ","Open","107","183","290","54.2626","-6.95041","CmRaAAAA0VGrQzVcLPfqh3dLuXdYs9B42eA7OqeB-JfIedvJa_jVRJ1GruXTvVk0tbWFLQkttyPRlJE_AI460Q9BO15z83hy8hoSXJ0Lqp14twWqPHsfQ9vevTYDE9jYBVhueL9IEhB39dviX4hjyXylgE45Kf7pGhSKY-fGNOUKC4SE0PnBMnJD1-8Opg","CmRSAAAARFzYRTeV93G7S9RDm_C56IEdlkk6obN_D8GKgoGo_g2iYmanGXRTb0n5VdPhbNVeSdtZNyWUlYdX2PXg-llWHFIWAIHlguGRlPzhM7vB211WKs7bsictc-ffsRUF9y-2EhDwqCIo2wAArylmPp7mzL8bGhQ5qN2hsBLLrHYlBr4v3BdJbtYSxw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"ChIJJzq70h7AXUgR5vFDsoc_xls","63290Q","Loreto College Mullingar","loretocollegemullingar.com","Mullingar","Co Westmeath",,,"Mullingar, Co Westmeath","Westmeath","N91PX98","449342055","info@loretomullingar.com","MS. MARIA BELL","N","Girls","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","831","0","831","53.5298","-7.34651","CmRaAAAAXpp3VMbSTortNUJSjHs5Wl6_zVJFXdMv5qwRedKrlmvN8-8aq1Ds0Pkod8rsUZUGKO4Ty9pAnTt2xGGU7ckhJCm863ddXuaxvhCdFM8W6WNWOpDVvp4BNpELDENIr85WEhD1lFBC0sTLgVLn-5a6IXvjGhTGKsxiChZu84Z51pgmKYLsrKZpBQ","CmRaAAAANkz6O04a7nVeQLa7edqvf9z-rwl6P4suSILYewcsmIQiVSjucs3T3EVRPcwkczcGsG7k_gTnVLucg5ZY1FFveTIQdE0HM2EYamYAkj3eG6PBsBs9T-ajnkBVNzkSBLs2EhBHmkpd7-9DxJYK_zAi8TlgGhQlVpYrD4AFxvQpWWC6cH0-JHNnNA","CmRaAAAAOEBRsvifpiA8VTacyNXj-c-BQf6mLYKnSyj_-2WKjxj1CZU2bJcEQRbZj0-SOhqipqvVjGEJqUGOgP2yr43gWn9SgSAyo_SRRRQs0l9kA7ilhdhNJz-pIPX3sSnVCZ_nEhBheM9mVateqioBHXOTG-2cGhRoJxWxuDYgWm5xax2gA08q8LK8wQ","CmRaAAAAuBRiGAFOgcZhFGT979RCyIP7ZGatNR_Md_ziS40hPJ0Eg_Nnd2fbTaHeJxI63vSGK4dR8HfRUYxmW9816klV6pWlbuVhKfCDe4uw0u-VkE_C-bP1QU6VmepD7P2I2uBHEhAY6R__cJN4kwE5HyTv3CeIGhQhZ1NHO5NetFOX4xiifg6TG18fJQ","CmRaAAAAFo8h0NKlHrr5JwBSn_rTxrMu1kfQ7BQSk5WDoZm9eK1esNjdZNEIcyFD-F7trULekHvwZ6SOOXynA0cIyP30FLS5gCNG4wPa0mHUY6-DuLr-Vz5VM7Ql-BDLCHCka6REEhAdI99wV9ocReuLcpZBS4SgGhRL0eLdEYJWtanW8deNyBvJ01oiBQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJJZs_LhikYEgRQUZ-llOXBGI","64770M","Our Lady’s Secondary School","olss.ie ","Castleblayney","Co. Monaghan",,,"Our Lady's Secondary School, Laurel Hill, Bree, Castleblayney, Co. Monaghan","Monaghan","A75NA43","429740351","office@olss.ie","Mr. Eddie Kelly","N","Mixed","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","372","318","690","54.1183","-6.74278","CmRbAAAAjaZyAzuWu4hmmyIzrbwXwD0y43vxUf02Ny45jp_3rl8WMfmmjc19mxPNGglhTgzSyCT3j67-FY1bCL7gNZHPqQWFUQGmA0Pyghdftxyp7NNFElDNrgX5uGhm1F4xGa_MEhCFgQkDe1dZVFxO7wdzJnnQGhSobWg9xv0B20-0n20RjHwSisZAfg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJk1f_tWmyXEgRZ1vh0Cgc3U8","72480W","Saint Ailbe’s School","stailbes.ie","Rosanna Road","Tipperary Town",,,"Rosanna Road, Tipperary Town","Tipperary","E34H596","6251905","officeadmin@ailbes.com","Ruaidhri Devitt","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","145","144","289","52.4783","-8.15614",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJK1_V6GcbaEgRhIRMDczjHSc","63640R","Wexford CBS","wexfordcbs.org ","Thomas St","Wexford",,,"Thomas St, Wexford","Wexford","Y35XV02","539141391","admin@wexfordscbs.ie","MR. MICHAEL B MCMAHON","N","Boys","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","0","615","615","52.3335","-6.46316","CmRaAAAADl1Juc4Wy0Y0BSaIF2aHmrh80VOF3rW7tKXXf1kAtIdtdMzixfOTVXY2AGfADD3ALIrpC_YTnfU73GQtkThpApyIbE5ScXlwFxGGzbbvymz5_Udv1yQGP7MticaJog-sEhBiyMV1qjYi4X40-afJwcFhGhTrmFqGhrjb8a0Yq8MRHhhyqWMhew","CmRaAAAAQ9h9REIRfvZA3wjXx339Aq7C_-bEuZb4_Nxba3OrmAJ5bm3dyWcTyrjXVdfOcA2Em2GYkG-z_8bJM7x9Ov7QyjT8BPsE6M5q-moaCMs2zfo5nz0TETse9wthVaJ7OP8fEhCFK3Q-Hs_KPfmqOFP7i98sGhQvnu1SLrqmwaDkrumzNhwyHz1qbg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJK2g1eFYYXkgR7u3iSAxGj3E","72171J","Largy College","largy.ie ","Analore Rd","Clones","Co Monaghan",,"Analore Rd, Clones, Co Monaghan","Monaghan","H23FP82","4751132","info@largy.ie","Ms S.Magennis","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","195","178","373","54.1796","-7.22533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJk2PVHa-wZ0gRNlXYVYJw1wA","76099B","Coláiste Chill Mhantain","colaistechillmhantain.ie","Burkeen","Wicklow Town","Co Wicklow",,"Burkeen, Wicklow Town, Co Wicklow","Wicklow","A67TV21","40461863","admin.ccm@wicklowvec.ie","Padraig Donoghue","N","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","313","677","990","52.9856","-6.06651","CmRaAAAA2Av-yAm3mOz870DD4VJFSj1hd6IPoK23Giltxp3MHZCg9I6Wxe359Yh6jf_iGNNlTLguOLeIiXAobxsLyv6CJhrBuaYqxol1IlzB-B79nDhHjsMfJLgJnZrQcQYQYCrJEhCqGOJJlQKQFxTYj9VreBgrGhRgsQ_Fx-Or1CnwMvVF0yy5WK18PQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJK30SbvsNZ0gRtwlLvR9UtB4","60511O","Beneavin De La Salle College","beneavin.com","Beneavin Road","Finglas","Dublin  11",,"Beneavin Road, Finglas, Dublin 11","Dublin","D11NH7E","18341410","beneavinprincipal@gmail.com","MS. AIDEEN CASSIDY","Y","Boys","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","0","448","448","53.3894","-6.28672","CmRaAAAAJEizbpTFg-dah_t7rSho0JdLSNcweK7lUO3NTa79ECGbO04XVqdP-3fddpaaTQs-bw66ZU8ufQhBa2Tyr-YoYmsZ6FvXqDvLkMWWwEmd_BmdMty6PBckbLhO3AvlRwI-EhAeMVhWbZAicwVAJyRQ8zUuGhQq-njYK7_3zSjAIlo0WX5cZFQ6CQ","CmRaAAAAtOpold-JoUupfyYbgq_H-R3TdAYUW1IbjWXy2VVlF7bw8oDUzQgsBOqtG30Crgwn0V1vI7CUvShzgOjVr_SZtug2VUAReaSHZHL8XFQZzVacE1YpJLpG8v7DbVewF8-qEhBmGY6X2s-YzxWELejd72MPGhTCqVAquRVu4V6c9CTYvU4WNxir0Q","CmRaAAAATaFgptdB0xI7LE45DhxWGzb9uxYmoutIUDZ-hfWPaJJ2HrLiF1n15JvjSDKzr9g6hqftdzYafFw1VRpK5yChPcRvMnu9JwHYQRq4wSoz1wjm47lH297-Es40oy3vk2I0EhCSSw3MKJkFwtCBMwQI0sZmGhSVIp7ZUJxE7k8Mjb2UktFXbkOPKw","CmRaAAAAXZQjcWP0qjR0Qx-iEi3foWgseL5BbJr3ARebMoWZ0YOY_542yaLatutnZJz1L_eNHoOhS441YytH3s-qwgSolaJx-0Xd2wymb_AxPgVl_b67LkBJW1iR_SDqgnq2WAVTEhCo_8XLd7qm8KQ_Lef2XCfOGhRqwfcRyXWEkSDSmsKwPI3c9LybNw","CmRaAAAAlsbhlIaLjFO2nn-It7ZrqhJYC80pwVV9XgwlgjDIbcvlBwmutv7v-AeQIyg035lHRuA3EDzEahcpaI0EK0rucPOa-pon-qWhNb8dNBpP8kvjVZz9_GtZbIr6HEaazDqfEhCqTaf0TywyfNwqQujWvkytGhT0cS5QFODt8kcfEQE4jK0_F2Ozsw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJk7DbmmkuXEgRxF6BlnAkFPo","71720L","Lanesborough Community College","lanesborocc.com ","Lanesboro","Co Longford",,,"Lanesboro, Co Longford","Longford","N39NN52","433321139","Admin.lcc@lwetb.ie","Ms Bernice Martin","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","79","99","178","53.6693","-7.9839","CmRaAAAAinantDpHPp87hnMLsbDd-7ARf589AAf264iNZV4rdT3lpztLqcn_Ylt5kojZCDvgQTuhBv-z4WnNl49D59FfMp3WzcGQ3EDjtQReWUDayD0mFa2684hdbVSYWjcMlG92EhC_zWsajPFBmt9Ehvw4O6u4GhR9DqfcEEpRs6z5eGet_nRoTbATmA",,,,,,"BT Qualified Projects","The cure for poor health literacy?: An investigation into the readability of public health resources","Social and Behavioural Sciences","Brian Lyons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJK7pdguhWREgR-rGFnXN8qHc","70950A","Clonakilty Community College","clonakiltycc.ie","Clonakilty","Co Cork",,,"Clonakilty, Co Cork","Cork","P85E099","238833877","office@clonakiltycc.ie","Anne Dunne","N","Mixed","Day","Some pupils taught all subjects through Irish","N","N","INTER DENOMINATIONAL","Open","41","513","554","51.6248","-8.88706",,,,,,,"3rd place intermediate Group","A Quantitative Analysis of Marine Microplastics on the West Cork Coast","Chemical, Physical & Mathematical Sciences","Padraic Cullinane, James Moloney, Conn Dineen","2nd place intermediate group","SON Multisystem Console","Technology","Oliwier Krawczyk, Nikola Tarczalowicz, Sean Cahalane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"ChIJK8N3iXsxWUgR-tV2zi-25BE","65150K","Jesus and Mary Secondary School","jmsschoolenniscrone.ie","Enniscrone","Co Sligo",,,"Enniscrone, Co Sligo","Sligo","F26WR83","9636496","jmsschool@eircom.net","SR. MARY KELLY","N","Mixed","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","142","152","294","54.2154","-9.09245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJk91_awc8RUgRJK9dvGcUY-Y","61320M","St. Brendan’s College","stbrendanscollege.ie","Cill Airne","Co Chiarraí",,,"Cill Airne, Co Chiarraí","Kerry","V93FP49","646631021","admin@stbrendanscollege.ie","MR. SEAN PAUL COFFEY","N","Mixed","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","0","748","748","52.061","-9.51693","CmRaAAAApe-v9fFNAOTe4b16eC1nXSYxsLbvZYlwI_LJfWdKMBfOrDz1fflO3l46kogxnJor66hszedRiUBhPkiB6oIXzQdiGV_4edPtlHPeL7oM2PJS1FWJ8FzGKetZt2dQicmKEhCMkOS7qBqmumAXYBF7vELfGhRQTnPYFaxfgLiOguWBROsEEUN6JQ","CmRaAAAAP83KUil3OCLj4Nw-HyPjvsZzOX23BB61dvirSvIuaYHwYRATLf8ziDA0PRUtdysjFZ52Nx6w4XMIVbbyN0IPx5-Yi2auaD4S6Xhr_q9zoi4_zI4dsju2_nklBq9apAK4EhBLhe1DfSJ-klV-gZGfYAIPGhT2NEMVr4Shf15lmARyowq61qUDwg","CmRaAAAAyOZ2iPSjjLLNWr70mxHgaiJzaXrxgRWdPJyxcZP9kb_xJj7RpEPFVSpUcc6MMUOEbJEtuSnKLjdvj0pUOskfORw1vJkretTKNxwVeRr-lPsCeeI5XRmoN7-phA3ZXl78EhC40yQE26tm__TkKxzgJfpaGhRSFeCxnkTlcR5f8_-YYH2YBPcxUg","CmRaAAAAth-UnEyscAWin_SAbYBaCfVTuV0nwb6zfmM0zLGqZb1A5qaZylmdKB4cJZZIhHN183lewPljKBdv4_p8Q_SXjWs18FWjTql6KJWN7FlzCGLIv2D3gpvAaDDpH9qMzrbDEhCvCXeBrlyq-wRGzQjqBSh0GhSDDSJ70RDfFC21RYPLB_OLvFdaWQ","CmRaAAAAisvdvmukjzfYiVemLUnDhPOmKLcOjuOiBz_ey5UefO35Rv_j44wrpcsJFB2TvKXIKuwZgubeFW7C4il3YVuciLSvSI6KcrAqyx0xH7sm8UnmIKHiZfUW97vSJ8DoC8O-EhCOsnmU4bJf7k1RpOg4Tfm4GhRt3EPqxizRGrXtyHpy6podLa4cIg",,"National Parks and Wildlife Services","Using science to reduce collisions between deer and vehicles","Biological and Ecological","Darragh Fleming, Colm Looney, Ethan O’ Neill","Overall runner up (Best Group)","An Investigation into conformity and how minorities can influence it","Social and Behavioural Sciences","James Knoblauch, Harry Knoblauch, Oran O’Donohoe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJKcKyMy4eaEgRUTuCxFV58hw","71610E","Colaiste Bhaile An Droichid Bridgetown College","bridgetownvocationalcollege.ie ","Bridgetown","Co Wexford",,,"Bridgetown, Co Wexford, ","Wexford","Y35R628","539135257","bridgetowncollege@wwetb.ie","Ms Fionnuala Greene","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","255","305","560","52.2302","-6.54906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJKedWe7T2W0gRmroN2Bl-Yds","63160D","St Brigids School","mercytuam.com","Convent Of Mercy","Tuam","Co. Galway",,"Convent Of Mercy, Tuam, Co. Galway","Galway","H54F202","9324199","info@mercytuam.com","MR. GEAROID FRANCIS LEEN","N","Girls","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","365","0","365","53.5133","-8.84781",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"ChIJkR7H2SHEQkgRpPHp7_ReNfg","64930I","Mount Sion CBS Secondary School","mountsioncbssecondary.ie","Barrack Street","Waterford",,,"Barrack Street, Waterford","Waterford","X91FK30","51377378","info@mountsioncbssecondary.ie","MR. JOHN MC ARDLE","Y","Boys","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","0","286","286","52.2563","-7.11663",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJkRSln2wMZ0gRxm3JeX16YXE","70160R","St Kevin’s College Crumlin","stkevinscollege.ie","Clogher Road","Crumlin","Dublin  12",,"Clogher Road, Crumlin, Dublin 12","Dublin","D12YP11","14536397","info@stkevins.cdetb.ie","Georgina Keena","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","45","134","179","53.3273","-6.2942","CmRaAAAADfu7LBp92O7zVWyezpq7PFQdr-GzEgup-watmXlAszKj_j9gnCJBhOgX_UbQqJzctguC9k94ueseQRuupYRCZDHeGIE8GOCAknuGPnnaDC_c2a_c_Wto_dymkEOApZ0AEhBf14ZyA1MebLZCES45bS14GhRXk4KyhdDLy2eQcaJ-rGonwECJQQ","CmRaAAAAfKCqYUH8rG06jCir1dfQfFiOVnlESLemH7OQfnj20F_RypzTxh8XSyh9G7RsD2FvhUbBLSgWQ-snFqWiHtDy1FQQ6QHKts1T892e9yOaysOvIqURPBMCzvY6gtRRqlt5EhCXRHMU6ld72bEk90aH2JT_GhQIS0eixg9ul17iHRJoXkdS_2OTVQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJKSUhhrvaQkgRdEIdE-rulaI","70620C","Colaiste Cois Siuire","colaistecoissiuire.ie","Mooncoin","Co Kilkenny",,,"Mooncoin, Co Kilkenny","Kilkenny","X91Y168","51895112","info@colaistecoissiuire.ie","Paul Duggan","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","57","96","153","52.2903","-7.24655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJKUW6qWNOXUgRpBR759kEqi4","70400L","Borris Vocational School","borrisvocationalschool.ie","Borris","Co Carlow",,,"Borris, Co Carlow, ","Carlow","R95Y778","599773155","bvsoffice@gmail.com","Mr John O'Sullivan","N","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","241","274","515","52.5973","-6.91784","CmRaAAAANuaPsviS-d0YNKsTkSv-7DUS85cVXF6G0Dc6M7C6kueLVYLHLZZ_QAmD9_NgDzKXTDR2ZEOOFPcBp0S3wmM9hLYK6hDpIeB9mqMk70BJf7rnZOizS_M5eZ59ZeV7BEUQEhAoBEhKnNDpqSOBwvIl3ZmnGhRMLpOZcHFei_lEFR-tmBDXyA1Lhg","CmRaAAAAKJXWozO7PSESSo6n6sm-Q4MiIh7iiQpT757lORbyrIz1GBhhdHT48R9kDBOQ8PDyFUc_mNVxuwoC0nFX9kDqETD3vubVrk4XXaDgVsO45zRcjRMuKARouJ7xbibDU3ffEhBXtIghUj5OqbTL_WnCG3VLGhSUJESCAfd1wlufZixjx3eESS8_ZQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJKwqUOpzTXUgRRpHjT6u-cis","63750B","St Mels College","stmelscollege.ie","Longford","Co. Longford",,,"Longford, Co. Longford","Longford","N39XP92","433346469","stmels@stmelscollege.ie","MR. DECLAN ROWLEY","N","Boys","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","0","509","509","53.729","-7.7935",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJkXH0x5xTRUgRPodsuMDXFPI","68075O","Meán Scoil Nua an Leith-Triúigh","msltcastlegregory.ie","CAISLEAN GHRIAIRE","CO CHIARRAI",,,"CAISLEAN GHRIAIRE, CO CHIARRAI","Kerry","V92HY82","667139746","mslt.caislean@gmail.com","AODAN MAC GEARAILT","N","Mixed","Day","No subjects taught through Irish","Y","N","CATHOLIC","Open","64","84","148","52.2554","-10.0185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
